team_name,team_id,season,head_coach,division,conference,conference_id,wins,losses,ties,wl_per,notes
VMI Keydets,741,2004,Doug Bartlett,1,NA,NA,0,12,0,0,NA
VMI Keydets,741,2003,Doug Bartlett,1,NA,NA,4,8,0,0.333,NA
VMI Keydets,741,2002,Doug Bartlett,1,NA,NA,4,9,0,0.308,NA
VMI Keydets,741,2001,Doug Bartlett,1,NA,NA,3,10,0,0.231,NA
VMI Keydets,741,2000,Doug Bartlett,1,NA,NA,7,6,0,0.538,NA
VMI Keydets,741,1999,Doug Bartlett,1,NA,NA,5,9,0,0.357,NA
VMI Keydets,741,1998,Doug Bartlett,1,NA,NA,4,10,0,0.286,NA
VMI Keydets,741,1997,Doug Bartlett,1,NA,NA,1,12,0,0.077,NA
VMI Keydets,741,1996,Doug Bartlett,1,NA,NA,6,8,0,0.429,NA
VMI Keydets,741,1995,Doug Bartlett,1,NA,NA,9,5,0,0.643,NA
VMI Keydets,741,1994,Doug Bartlett,1,NA,NA,6,7,0,0.462,NA
VMI Keydets,741,1993,Doug Bartlett,1,NA,NA,5,9,0,0.357,NA
VMI Keydets,741,1992,Doug Bartlett,1,NA,NA,9,5,0,0.643,NA
VMI Keydets,741,1991,Doug Bartlett,1,NA,NA,6,6,0,0.5,NA
VMI Keydets,741,1990,Doug Bartlett,1,NA,NA,7,5,0,0.583,NA
VMI Keydets,741,1989,Doug Bartlett,1,NA,NA,7,6,0,0.538,NA
VMI Keydets,741,1988,Doug Bartlett,1,NA,NA,11,3,0,0.786,NA
VMI Keydets,741,1987,Doug Bartlett,1,NA,NA,9,5,0,0.643,NA
VMI Keydets,741,1986,Doug Bartlett,1,NA,NA,4,9,0,0.308,NA
VMI Keydets,741,1985,John Stevenson,1,NA,NA,3,11,0,0.214,NA
VMI Keydets,741,1984,John Stevenson,1,NA,NA,5,7,0,0.417,NA
VMI Keydets,741,1983,Mike Pressler,1,NA,NA,7,4,0,0.636,NA
Va. Wesleyan Marlins,745,2023,J.P. Stewart,3,ODAC,903,0,0,0,0,NA
Va. Wesleyan Marlins,745,2022,J.P. Stewart,3,ODAC,903,5,11,0,0.313,NA
Va. Wesleyan Marlins,745,2021,J.P. Stewart,3,ODAC,903,2,5,0,0.286,NA
Va. Wesleyan Marlins,745,2020,J.P. Stewart,3,ODAC,903,5,1,0,0.833,NA
Va. Wesleyan Marlins,745,2019,J.P. Stewart,3,ODAC,903,9,8,0,0.529,NA
Va. Wesleyan Marlins,745,2018,J.P. Stewart,3,ODAC,903,4,12,0,0.25,NA
Va. Wesleyan Marlins,745,2017,J.P. Stewart,3,ODAC,903,2,14,0,0.125,NA
Va. Wesleyan Marlins,745,2016,J.P. Stewart,3,ODAC,903,10,7,0,0.588,NA
Va. Wesleyan Marlins,745,2015,J.P. Stewart,3,ODAC,903,10,6,0,0.625,NA
Va. Wesleyan Marlins,745,2014,J.P. Stewart,3,ODAC,903,9,7,0,0.563,NA
Va. Wesleyan Marlins,745,2013,J.P. Stewart,3,ODAC,903,9,7,0,0.563,NA
Va. Wesleyan Marlins,745,2012,J.P. Stewart,3,ODAC,903,10,7,0,0.588,NA
Va. Wesleyan Marlins,745,2011,J.P. Stewart,3,ODAC,903,8,8,0,0.5,NA
Va. Wesleyan Marlins,745,2010,J.P. Stewart,3,ODAC,903,8,8,0,0.5,NA
Va. Wesleyan Marlins,745,2009,J.P. Stewart,3,ODAC,903,3,13,0,0.188,NA
Va. Wesleyan Marlins,745,2008,J.P. Stewart,3,ODAC,903,11,7,0,0.611,NA
Va. Wesleyan Marlins,745,2007,J.P. Stewart,3,ODAC,903,10,5,0,0.667,NA
Va. Wesleyan Marlins,745,2006,J.P. Stewart,3,ODAC,903,9,5,0,0.643,NA
Va. Wesleyan Marlins,745,2005,J.P. Stewart,3,ODAC,903,2,11,0,0.154,NA
Va. Wesleyan Marlins,745,2004,J.P. Stewart,3,NA,NA,5,8,0,0.385,NA
Va. Wesleyan Marlins,745,2003,J.P. Stewart,3,ODAC,903,8,5,0,0.615,NA
Va. Wesleyan Marlins,745,2002,Mike Pounds,3,NA,NA,5,10,0,0.333,NA
Va. Wesleyan Marlins,745,2001,Mike Pounds,3,NA,NA,8,7,0,0.533,NA
Va. Wesleyan Marlins,745,2000,Bobby Wynne,3,NA,NA,7,7,0,0.5,NA
Va. Wesleyan Marlins,745,1999,Bobby Wynne,3,NA,NA,9,5,0,0.643,NA
Va. Wesleyan Marlins,745,1998,Kyle Hannan,3,NA,NA,10,5,0,0.667,NA
Va. Wesleyan Marlins,745,1997,Kyle Hannan,3,NA,NA,8,7,0,0.533,NA
Va. Wesleyan Marlins,745,1996,Kyle Hannan,3,NA,NA,4,10,0,0.286,NA
Va. Wesleyan Marlins,745,1995,Kyle Hannan,3,NA,NA,9,6,0,0.6,NA
Va. Wesleyan Marlins,745,1994,Kyle Hannan,3,NA,NA,6,8,0,0.429,NA
Va. Wesleyan Marlins,745,1993,Bruce Reid,3,NA,NA,2,8,0,0.2,NA
Va. Wesleyan Marlins,745,1992,Bruce Reid,3,NA,NA,2,11,0,0.154,NA
Va. Wesleyan Marlins,745,1991,Bruce Reid,3,NA,NA,3,9,0,0.25,NA
Va. Wesleyan Marlins,745,1990,Bruce Reid,3,NA,NA,1,11,0,0.083,NA
Wabash Little Giants,747,2023,Chris Burke,3,NCAC,897,0,0,0,0,NA
Wabash Little Giants,747,2022,Chris Burke,3,NCAC,897,4,12,0,0.25,NA
Wabash Little Giants,747,2021,Tim O'Shea (4-1)Justin Dionne (0-8),3,NCAC,897,4,9,0,0.308,NA
Wabash Little Giants,747,2020,Tim O'Shea,3,NCAC,897,1,2,0,0.333,NA
Wabash Little Giants,747,2019,Tim O'Shea,3,NCAC,897,5,12,0,0.294,NA
Wabash Little Giants,747,2018,Todd Richardson,3,NCAC,897,2,13,0,0.133,NA
Wabash Little Giants,747,2017,Todd Richardson,3,NCAC,897,5,11,0,0.313,NA
Wabash Little Giants,747,2016,Terry Corcoran,3,NCAC,897,5,10,0,0.333,NA
Wabash Little Giants,747,2015,Terry Corcoran,3,NCAC,897,1,12,0,0.077,NA
Wagner Seahawks,748,2023,Bill McCutcheon,1,MAAC,871,0,0,0,0,NA
Wagner Seahawks,748,2022,Bill McCutcheon,1,NEC,846,3,9,0,0.25,NA
Wagner Seahawks,748,2021,Bill McCutcheon,1,NEC,846,1,9,0,0.1,NA
Wagner Seahawks,748,2020,Bill McCutcheon,1,NEC,846,1,5,0,0.167,NA
Wagner Seahawks,748,2019,Bill McCutcheon,1,NEC,846,2,12,0,0.143,NA
Wagner Seahawks,748,2018,Matt Poskay,1,NEC,846,4,10,0,0.286,NA
Wagner Seahawks,748,2017,Matt Poskay,1,NEC,846,6,9,0,0.4,NA
Wagner Seahawks,748,2016,Matt Poskay,1,NEC,846,6,9,0,0.4,NA
Wagner Seahawks,748,2015,Matt Poskay,1,NEC,846,4,9,0,0.308,NA
Wagner Seahawks,748,2014,Matt Poskay,1,NEC,846,2,11,0,0.154,NA
Wagner Seahawks,748,2013,Matt Poskay,1,NEC,846,1,12,0,0.077,NA
Wagner Seahawks,748,2012,Matt Poskay,1,NEC,846,1,13,0,0.071,NA
Wagner Seahawks,748,2011,Jason Rife,1,NEC,846,0,12,0,0,NA
Wagner Seahawks,748,2010,Jason Rife,1,MAAC,871,1,14,0,0.067,NA
Wagner Seahawks,748,2009,Jason Rife,1,MAAC,871,1,15,0,0.063,NA
Wagner Seahawks,748,2008,Jason Rife,1,MAAC,871,0,15,0,0,NA
Wagner Seahawks,748,2007,Ryan Flanagan,1,MAAC,871,0,15,0,0,NA
Wagner Seahawks,748,2006,Ryan Flanagan,1,MAAC,871,0,15,0,0,NA
Wagner Seahawks,748,2005,Chris Lukawski,1,MAAC,871,2,12,0,0.143,NA
Wagner Seahawks,748,2004,Chris Lukawski,1,NA,NA,1,12,0,0.077,NA
Wagner Seahawks,748,2003,Chris Lukawski,1,MAAC,871,1,11,0,0.083,NA
Wagner Seahawks,748,2002,Chris Lukawski,1,MAAC,871,3,10,0,0.231,NA
Wagner Seahawks,748,2001,Tim Newby,1,NA,NA,1,12,0,0.077,NA
Wagner Seahawks,748,2000,Tim Newby,1,NA,NA,0,13,0,0,NA
Walsh Cavaliers,30141,2023,Alex Skvarch,2,G-MAC,30182,0,0,0,0,NA
Walsh Cavaliers,30141,2022,Alex Skvarch,2,G-MAC,30182,4,10,0,0.286,NA
Walsh Cavaliers,30141,2021,Alex Skvarch,2,G-MAC,30182,5,8,0,0.385,NA
Walsh Cavaliers,30141,2020,Alex Skvarch,2,G-MAC,30182,1,3,0,0.25,NA
Walsh Cavaliers,30141,2019,Alex Skvarch,2,G-MAC,30182,4,10,0,0.286,NA
Walsh Cavaliers,30141,2018,Alex Skvarch,2,G-MAC,30182,2,11,0,0.154,NA
Walsh Cavaliers,30141,2017,Alex Skvarch,2,G-MAC,30182,4,12,0,0.25,NA
Walsh Cavaliers,30141,2016,Alex Skvarch,2,ECAC-II,NA,5,10,0,0.333,NA
Walsh Cavaliers,30141,2015,Alex Skvarch,2,ECAC-II,NA,3,10,0,0.231,NA
Walsh Cavaliers,30141,2014,Jason Fautas,2,ECAC-II,NA,4,7,0,0.364,NA
Walsh Cavaliers,30141,2013,Jason Fautas,2,ECAC-II,NA,3,7,0,0.3,NA
Warren Wilson Owls,30236,2023,Jeffrey Woodside,3,DIII Independent,NA,0,0,0,0,NA
Warren Wilson Owls,30236,2022,Jeffrey Woodside,3,DIII Independent,NA,0,13,0,0,NCAA Division III Provisional Member (active 2023-24)
Warren Wilson Owls,30236,2021,NA,NA,NA,NA,NA,NA,NA,0,NA
Wash. & Jeff. Presidents,751,2023,Cody Golon,3,PAC,907,0,0,0,0,NA
Wash. & Jeff. Presidents,751,2022,Cody Golon,3,PAC,907,5,9,0,0.357,NA
Wash. & Jeff. Presidents,751,2021,Kevin Kustron,3,PAC,907,3,5,0,0.375,NA
Wash. & Jeff. Presidents,751,2020,Kevin Kustron,3,PAC,907,1,6,0,0.143,NA
Wash. & Jeff. Presidents,751,2019,Kevin Kustron,3,PAC,907,8,8,0,0.5,NA
Wash. & Jeff. Presidents,751,2018,Kevin Kustron,3,HCMLC,30204,7,10,0,0.412,NA
Wash. & Jeff. Presidents,751,2017,Kevin Kustron,3,Landmark,30101,5,12,0,0.294,NA
Wash. & Jeff. Presidents,751,2016,Kevin Kustron,3,Landmark,30101,7,11,0,0.389,NA
Wash. & Jeff. Presidents,751,2015,Kevin Kustron,3,Landmark,30101,8,8,0,0.5,NA
Wash. & Jeff. Presidents,751,2014,Dan Usaj,3,Landmark,30101,5,12,0,0.294,NA
Wash. & Jeff. Presidents,751,2013,Dan Usaj,3,Landmark,30101,6,10,0,0.375,NA
Wash. & Jeff. Presidents,751,2012,Chad Moore,3,Landmark,30101,5,11,0,0.313,NA
Wash. & Jeff. Presidents,751,2011,Chad Moore,3,NA,NA,5,10,0,0.333,NA
Wash. & Jeff. Presidents,751,2010,Chad Moore,3,NA,NA,7,6,0,0.538,NA
Wash. & Jeff. Presidents,751,2009,Chad Moore,3,NA,NA,8,5,0,0.615,NA
Wash. & Jeff. Presidents,751,2008,Chad Moore,3,NA,NA,5,9,0,0.357,NA
Wash. & Jeff. Presidents,751,2007,Chad Moore,3,NA,NA,3,11,0,0.214,NA
Wash. & Jeff. Presidents,751,2006,Chad Moore,3,NA,NA,5,10,0,0.333,NA
Wash. & Jeff. Presidents,751,2005,Chad Moore,3,NA,NA,2,9,0,0.182,NA
Wash. & Jeff. Presidents,751,2004,Chad Moore,3,NA,NA,0,10,0,0,NA
Wash. & Jeff. Presidents,751,2003,Todd Young,3,NA,NA,4,8,0,0.333,NA
Wash. & Jeff. Presidents,751,2002,Todd Young,3,NA,NA,3,5,0,0.375,NA
Wash. & Lee Generals,752,2023,Gene McCabe,3,ODAC,903,0,0,0,0,NA
Wash. & Lee Generals,752,2022,Gene McCabe,3,ODAC,903,12,7,0,0.632,NA
Wash. & Lee Generals,752,2021,Gene McCabe,3,ODAC,903,11,5,0,0.688,NA
Wash. & Lee Generals,752,2020,Gene McCabe,3,ODAC,903,3,4,0,0.429,NA
Wash. & Lee Generals,752,2019,Gene McCabe,3,ODAC,903,16,5,0,0.762,NA
Wash. & Lee Generals,752,2018,Gene McCabe,3,ODAC,903,15,5,0,0.75,NA
Wash. & Lee Generals,752,2017,Gene McCabe,3,ODAC,903,10,7,0,0.588,NA
Wash. & Lee Generals,752,2016,Gene McCabe,3,ODAC,903,16,4,0,0.8,NA
Wash. & Lee Generals,752,2015,Gene McCabe,3,ODAC,903,12,7,0,0.632,NA
Wash. & Lee Generals,752,2014,Gene McCabe,3,ODAC,903,11,6,0,0.647,NA
Wash. & Lee Generals,752,2013,Gene McCabe,3,ODAC,903,16,5,0,0.762,NA
Wash. & Lee Generals,752,2012,Gene McCabe,3,ODAC,903,10,9,0,0.526,NA
Wash. & Lee Generals,752,2011,Gene McCabe,3,ODAC,903,9,8,0,0.529,NA
Wash. & Lee Generals,752,2010,Gene McCabe,3,ODAC,903,11,6,0,0.647,NA
Wash. & Lee Generals,752,2009,Gene McCabe,3,ODAC,903,16,4,0,0.8,NA
Wash. & Lee Generals,752,2008,Gene McCabe,3,ODAC,903,9,6,0,0.6,Does not include 2/21 win over SCAD (club team)
Wash. & Lee Generals,752,2007,Gene McCabe,3,ODAC,903,9,6,0,0.6,NA
Wash. & Lee Generals,752,2006,Mike Cerino,3,ODAC,903,7,6,0,0.538,NA
Wash. & Lee Generals,752,2005,Mike Cerino,3,ODAC,903,9,5,0,0.643,NA
Wash. & Lee Generals,752,2004,Mike Cerino,3,ODAC,903,14,4,0,0.778,NA
Wash. & Lee Generals,752,2003,Mike Cerino,3,ODAC,903,9,5,0,0.643,NA
Wash. & Lee Generals,752,2002,Mike Cerino,3,NA,NA,14,4,0,0.778,NA
Wash. & Lee Generals,752,2001,Jim Stagnitta,3,NA,NA,14,1,0,0.933,NA
Wash. & Lee Generals,752,2000,Jim Stagnitta,3,NA,NA,16,2,0,0.889,NA
Wash. & Lee Generals,752,1999,Jim Stagnitta,3,NA,NA,13,2,0,0.867,NA
Wash. & Lee Generals,752,1998,Jim Stagnitta,3,NA,NA,13,3,0,0.813,NA
Wash. & Lee Generals,752,1997,Jim Stagnitta,3,NA,NA,11,3,0,0.786,NA
Wash. & Lee Generals,752,1996,Jim Stagnitta,3,NA,NA,10,5,0,0.667,NA
Wash. & Lee Generals,752,1995,Jim Stagnitta,3,NA,NA,9,5,0,0.643,NA
Wash. & Lee Generals,752,1994,Jim Stagnitta,3,NA,NA,9,5,0,0.643,NA
Wash. & Lee Generals,752,1993,Jim Stagnitta,3,NA,NA,12,3,0,0.8,NA
Wash. & Lee Generals,752,1992,Jim Stagnitta,3,NA,NA,9,5,0,0.643,NA
Wash. & Lee Generals,752,1991,Jim Stagnitta,3,NA,NA,11,4,0,0.733,NA
Wash. & Lee Generals,752,1990,Jim Stagnitta,3,NA,NA,9,4,0,0.692,NA
Wash. & Lee Generals,752,1989,Dennis Daly,3,NA,NA,4,9,0,0.308,NA
Wash. & Lee Generals,752,1988,Dennis Daly,3,NA,NA,2,11,0,0.154,NA
Wash. & Lee Generals,752,1987,Dennis Daly,3,NA,NA,11,4,0,0.733,NA
Wash. & Lee Generals,752,1986,Dennis Daly,3,NA,NA,5,8,0,0.385,NA
Wash. & Lee Generals,752,1985,Dennis Daly,3,NA,NA,3,8,0,0.273,NA
Wash. & Lee Generals,752,1984,Dennis Daly,3,NA,NA,5,9,0,0.357,NA
Wash. & Lee Generals,752,1983,Jack Emmer,3,NA,NA,5,7,0,0.417,NA
Wash. & Lee Generals,752,1982,Jack Emmer,3,NA,NA,9,4,0,0.692,NA
Wash. & Lee Generals,752,1981,Jack Emmer,3,NA,NA,6,5,0,0.545,NA
Wash. & Lee Generals,752,1980,Jack Emmer,3,NA,NA,10,4,0,0.714,NA
Wash. & Lee Generals,752,1979,Jack Emmer,3,NA,NA,9,4,0,0.692,NA
Wash. & Lee Generals,752,1978,Jack Emmer,3,NA,NA,9,5,0,0.643,NA
Wash. & Lee Generals,752,1977,Jack Emmer,3,NA,NA,11,4,0,0.733,NA
Wash. & Lee Generals,752,1976,Jack Emmer,3,NA,NA,9,5,0,0.643,NA
Wash. & Lee Generals,752,1975,Jack Emmer,3,NA,NA,11,7,0,0.611,NA
Wash. & Lee Generals,752,1974,Jack Emmer,3,NA,NA,15,1,0,0.938,NA
Wash. & Lee Generals,752,1973,Jack Emmer,2,NA,NA,14,1,0,0.933,NA
Wash. & Lee Generals,752,1972,Dick Szlasa,2,NA,NA,12,3,0,0.8,NA
Wash. & Lee Generals,752,1971,Dick Szlasa,2,NA,NA,10,2,0,0.833,NA
Wash. & Lee Generals,752,1970,Dick Szlasa,2,NA,NA,8,3,0,0.727,NA
Wash. & Lee Generals,752,1969,Dick Szlasa,2,NA,NA,1,8,0,0.111,NA
Wash. & Lee Generals,752,1968,Dick Szlasa,2,NA,NA,2,7,0,0.222,NA
Wash. & Lee Generals,752,1967,Dana Swan,2,NA,NA,4,5,0,0.444,NA
Wash. & Lee Generals,752,1966,Dana Swan,2,NA,NA,2,8,0,0.2,NA
Wash. & Lee Generals,752,1965,Dana Swan,2,NA,NA,3,7,0,0.3,NA
Wash. & Lee Generals,752,1964,Bob McHenry,2,NA,NA,5,4,0,0.556,NA
Wash. & Lee Generals,752,1963,Bob McHenry,2,NA,NA,3,7,0,0.3,NA
Wash. & Lee Generals,752,1962,Bob McHenry,2,NA,NA,1,10,0,0.091,NA
Wash. & Lee Generals,752,1961,Bob McHenry,2,NA,NA,2,9,0,0.182,NA
Wash. & Lee Generals,752,1960,Bob McHenry,2,NA,NA,2,6,1,0.278,NA
Wash. & Lee Generals,752,1959,Bob McHenry,2,NA,NA,4,4,0,0.5,NA
Wash. & Lee Generals,752,1958,Gene Corrigan,2,NA,NA,5,5,0,0.5,NA
Wash. & Lee Generals,752,1957,Gene Corrigan,2,NA,NA,7,5,0,0.583,NA
Wash. & Lee Generals,752,1956,Gene Corrigan,2,NA,NA,4,5,0,0.444,NA
Wash. & Lee Generals,752,1955,Charles Herbert,2,NA,NA,3,2,1,0.583,NA
Wash. & Lee Generals,752,1954,Charles Herbert,2,NA,NA,4,5,0,0.444,NA
Wash. & Lee Generals,752,1953,Ken Spence,2,NA,NA,2,5,0,0.286,NA
Wash. & Lee Generals,752,1952,Ben Collins,2,NA,NA,5,7,0,0.417,NA
Wash. & Lee Generals,752,1951,Wilson Fewster,2,NA,NA,3,5,0,0.375,NA
Wash. & Lee Generals,752,1950,John Baxter,2,NA,NA,5,5,1,0.5,NA
Wash. & Lee Generals,752,1949,John Baxter,2,NA,NA,3,8,0,0.273,NA
Wash. & Lee Generals,752,1948,John Baxter,2,NA,NA,4,3,0,0.571,NA
Wash. & Lee Generals,752,1947,John Baxter,2,NA,NA,4,2,0,0.667,NA
Washington Col. Shoremen,753,2023,John Nostrant,3,Centennial,9683,0,0,0,0,NA
Washington Col. Shoremen,753,2022,John Nostrant,3,Centennial,9683,4,10,0,0.286,NA
Washington Col. Shoremen,753,2021,Jeff Shirk,3,Centennial,9683,2,6,0,0.25,NA
Washington Col. Shoremen,753,2020,Jeff Shirk,3,Centennial,9683,0,6,0,0,NA
Washington Col. Shoremen,753,2019,Jeff Shirk,3,Centennial,9683,7,9,0,0.438,NA
Washington Col. Shoremen,753,2018,Jeff Shirk,3,Centennial,9683,8,7,0,0.533,NA
Washington Col. Shoremen,753,2017,Jeff Shirk,3,Centennial,9683,9,7,0,0.563,NA
Washington Col. Shoremen,753,2016,Jeff Shirk,3,Centennial,9683,7,8,0,0.467,NA
Washington Col. Shoremen,753,2015,Jeff Shirk,3,Centennial,9683,6,10,0,0.375,NA
Washington Col. Shoremen,753,2014,Jeff Shirk,3,Centennial,9683,18,2,0,0.9,NA
Washington Col. Shoremen,753,2013,Jeff Shirk,3,Centennial,9683,13,5,0,0.722,NA
Washington Col. Shoremen,753,2012,Jeff Shirk,3,Centennial,9683,11,6,0,0.647,NA
Washington Col. Shoremen,753,2011,Jeff Shirk,3,Centennial,9683,5,9,0,0.357,NA
Washington Col. Shoremen,753,2010,J.B. Clarke,3,Centennial,9683,4,10,0,0.286,NA
Washington Col. Shoremen,753,2009,J.B. Clarke,3,Centennial,9683,9,7,0,0.563,NA
Washington Col. Shoremen,753,2008,J.B. Clarke,3,Centennial,9683,14,4,0,0.778,NA
Washington Col. Shoremen,753,2007,J.B. Clarke,3,Centennial,9683,11,6,0,0.647,NA
Washington Col. Shoremen,753,2006,J.B. Clarke,3,Centennial,9683,14,5,0,0.737,NA
Washington Col. Shoremen,753,2005,J.B. Clarke,3,Centennial,9683,10,5,0,0.667,NA
Washington Col. Shoremen,753,2004,J.B. Clarke,3,NA,NA,18,3,0,0.857,NA
Washington Col. Shoremen,753,2003,J.B. Clarke,3,Centennial,9683,12,4,0,0.75,NA
Washington Col. Shoremen,753,2002,J.B. Clarke,3,Centennial,9683,13,4,0,0.765,NA
Washington Col. Shoremen,753,2001,J.B. Clarke,3,NA,NA,9,8,0,0.529,NA
Washington Col. Shoremen,753,2000,J.B. Clarke,3,NA,NA,12,4,0,0.75,NA
Washington Col. Shoremen,753,1999,J.B. Clarke,3,NA,NA,12,3,0,0.8,NA
Washington Col. Shoremen,753,1998,John Haus,3,NA,NA,14,4,0,0.778,NA
Washington Col. Shoremen,753,1997,John Haus,3,NA,NA,14,4,0,0.778,NA
Washington Col. Shoremen,753,1996,John Haus,3,NA,NA,13,5,0,0.722,NA
Washington Col. Shoremen,753,1995,John Haus,3,NA,NA,6,8,0,0.429,NA
Washington Col. Shoremen,753,1994,Terry Corcoran,3,NA,NA,10,5,0,0.667,NA
Washington Col. Shoremen,753,1993,Terry Corcoran,3,NA,NA,12,4,0,0.75,NA
Washington Col. Shoremen,753,1992,Terry Corcoran,3,NA,NA,10,4,0,0.714,NA
Washington Col. Shoremen,753,1991,Terry Corcoran,3,NA,NA,3,8,0,0.273,NA
Washington Col. Shoremen,753,1990,Terry Corcoran,3,NA,NA,11,4,0,0.733,NA
Washington Col. Shoremen,753,1989,Terry Corcoran,3,NA,NA,11,4,0,0.733,NA
Washington Col. Shoremen,753,1988,Terry Corcoran,3,NA,NA,12,5,0,0.706,NA
Washington Col. Shoremen,753,1987,Terry Corcoran,3,NA,NA,10,7,0,0.588,NA
Washington Col. Shoremen,753,1986,Terry Corcoran,3,NA,NA,12,4,0,0.75,NA
Washington Col. Shoremen,753,1985,Terry Corcoran,3,NA,NA,13,3,0,0.813,NA
Washington Col. Shoremen,753,1984,Terry Corcoran,3,NA,NA,11,5,0,0.688,NA
Washington Col. Shoremen,753,1983,Terry Corcoran,3,NA,NA,10,4,0,0.714,NA
Washington Col. Shoremen,753,1982,Bryan Matthews,3,NA,NA,13,4,0,0.765,NA
Washington Col. Shoremen,753,1981,Bryan Matthews,3,NA,NA,10,5,0,0.667,NA
Washington Col. Shoremen,753,1980,Bryan Matthews,3,NA,NA,4,7,0,0.364,NA
Washington Col. Shoremen,753,1979,Bryan Matthews,3,NA,NA,3,8,0,0.273,NA
Washington Col. Shoremen,753,1978,Mickey DiMaggio,3,NA,NA,9,5,0,0.643,NA
Washington Col. Shoremen,753,1977,Don Kelly,3,NA,NA,11,4,0,0.733,NA
Washington Col. Shoremen,753,1976,Don Kelly,3,NA,NA,10,5,0,0.667,NA
Washington Col. Shoremen,753,1975,Don Kelly,3,NA,NA,12,3,0,0.8,NA
Washington Col. Shoremen,753,1974,Don Kelly,3,NA,NA,9,8,0,0.529,NA
Washington Col. Shoremen,753,1973,Don Kelly,2,NA,NA,10,7,0,0.588,NA
Washington Col. Shoremen,753,1972,Don Kelly,2,NA,NA,12,4,0,0.75,NA
Washington Col. Shoremen,753,1971,Don Kelly,2,NA,NA,4,10,0,0.286,NA
Washington Col. Shoremen,753,1970,Don Kelly,2,NA,NA,4,7,0,0.364,NA
Washington Col. Shoremen,753,1969,Don Kelly,2,NA,NA,6,6,0,0.5,NA
Washington Col. Shoremen,753,1968,Don Kelly,2,NA,NA,8,3,1,0.708,NA
Washington Col. Shoremen,753,1967,Don Kelly,2,NA,NA,11,1,0,0.917,NA
Washington Col. Shoremen,753,1966,Don Kelly,2,NA,NA,10,2,0,0.833,NA
Washington Col. Shoremen,753,1965,Don Kelly,2,NA,NA,7,5,0,0.583,NA
Washington Col. Shoremen,753,1964,Don Kelly,2,NA,NA,10,2,0,0.833,NA
Washington Col. Shoremen,753,1963,Don Kelly,2,NA,NA,8,3,0,0.727,NA
Washington Col. Shoremen,753,1962,Don Kelly,2,NA,NA,3,7,0,0.3,NA
Washington Col. Shoremen,753,1961,Don Kelly,2,NA,NA,8,2,0,0.8,NA
Washington Col. Shoremen,753,1960,Don Kelly,2,NA,NA,5,5,0,0.5,NA
Washington Col. Shoremen,753,1959,Don Kelly,2,NA,NA,6,4,0,0.6,NA
Washington Col. Shoremen,753,1958,Don Kelly,2,NA,NA,7,3,0,0.7,NA
Washington Col. Shoremen,753,1957,Don Kelly,2,NA,NA,6,4,0,0.6,NA
Washington Col. Shoremen,753,1956,Charlie Clark,2,NA,NA,6,4,0,0.6,NA
Washington Col. Shoremen,753,1955,Charlie Clark,2,NA,NA,4,6,0,0.4,NA
Washington Col. Shoremen,753,1954,Charlie Clark,2,NA,NA,8,2,0,0.8,NA
Washington Col. Shoremen,753,1953,Charlie Clark,2,NA,NA,7,5,0,0.583,NA
Washington Col. Shoremen,753,1952,Charlie Clark,2,NA,NA,8,6,0,0.571,NA
Washington Col. Shoremen,753,1951,Charlie Clark,2,NA,NA,10,3,0,0.769,NA
Washington Col. Shoremen,753,1950,Charlie Clark,2,NA,NA,10,3,0,0.769,NA
Washington Col. Shoremen,753,1949,Charlie Clark,2,NA,NA,12,2,0,0.857,NA
Washington Col. Shoremen,753,1948,Charlie Clark,2,NA,NA,8,2,0,0.8,NA
Washington Col. Shoremen,753,1947,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1946,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1945,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1944,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1943,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1942,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1941,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1940,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1939,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1938,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1937,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1936,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1935,NA,2,NA,NA,NA,NA,NA,NA,NA
Washington Col. Shoremen,753,1934,George Ekaitis,2,NA,NA,0,4,0,0,NA
Washington Col. Shoremen,753,1933,George Ekaitis,2,NA,NA,0,5,0,0,NA
Washington Col. Shoremen,753,1932,George Ekaitis,2,NA,NA,2,6,0,0.25,NA
Washington Col. Shoremen,753,1931,Omar Crothers,2,NA,NA,1,6,0,0.143,NA
Washington Col. Shoremen,753,1930,William P. Beatty,2,NA,NA,1,6,0,0.143,NA
Washington Col. Shoremen,753,1929,William P. Beatty,2,NA,NA,1,5,0,0.167,NA
Wells Express,761,2023,NA,3,United East,30071,0,0,0,0,NA
Wells Express,761,2022,Andrew Daly,3,United East,30071,3,9,0,0.25,NA
